timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;timestamp
"2023-09-22T00:00:00.000Z";"2023-09-22T23:59:59.999Z";"2023-09-22T08:16:00.000Z";"2023-09-22T21:11:00.000Z";"2790";18.2718838486;18.5777200582;18.0247703988;18.2281200982;160291240.42182586;7523678899.869829;"2023-09-22T23:59:59.999Z"
"2023-09-21T00:00:00.000Z";"2023-09-21T23:59:59.999Z";"2023-09-21T00:00:00.000Z";"2023-09-21T13:48:00.000Z";"2790";19.0648418376;19.0648418376;18.1836011887;18.2718546395;238310044.24528152;7544104673.339509;"2023-09-21T23:59:59.999Z"
"2023-09-20T00:00:00.000Z";"2023-09-20T23:59:59.999Z";"2023-09-20T18:34:00.000Z";"2023-09-20T06:52:00.000Z";"2790";18.7580145571;19.1500860483;18.5679693337;19.0643673871;218328041.86367378;7820841472.381659;"2023-09-20T23:59:59.999Z"
"2023-09-19T00:00:00.000Z";"2023-09-19T23:59:59.999Z";"2023-09-19T09:37:00.000Z";"2023-09-19T00:32:00.000Z";"2790";18.3839847513;19.0486548452;18.3372441137;18.7577197759;237452239.70074913;7708187524.009383;"2023-09-19T23:59:59.999Z"
"2023-09-18T00:00:00.000Z";"2023-09-18T23:59:59.999Z";"2023-09-18T15:49:00.000Z";"2023-09-18T00:42:00.000Z";"2790";17.6530598419;18.7977556615;17.4783321321;18.3836330408;296441205.1876649;7579759517.303731;"2023-09-18T23:59:59.999Z"
"2023-09-17T00:00:00.000Z";"2023-09-17T23:59:59.999Z";"2023-09-17T00:00:00.000Z";"2023-09-17T20:58:00.000Z";"2790";17.9370239332;17.9370239332;17.551053524;17.6537483141;105518892.8433929;7260417131.855422;"2023-09-17T23:59:59.999Z"
"2023-09-16T00:00:00.000Z";"2023-09-16T23:59:59.999Z";"2023-09-16T02:24:00.000Z";"2023-09-16T13:47:00.000Z";"2790";17.9648293477;18.1966032534;17.7285883966;17.937530621;137272729.16482;7376957426.928021;"2023-09-16T23:59:59.999Z"
"2023-09-15T00:00:00.000Z";"2023-09-15T23:59:59.999Z";"2023-09-15T23:07:00.000Z";"2023-09-15T18:55:00.000Z";"2790";17.7118243892;18.1870142916;17.4351826443;17.9642167191;192922772.28044397;7409378888.409268;"2023-09-15T23:59:59.999Z"
"2023-09-14T00:00:00.000Z";"2023-09-14T23:59:59.999Z";"2023-09-14T01:01:00.000Z";"2023-09-14T00:00:00.000Z";"2790";17.1440931916;17.9379013546;17.1440931916;17.7125857111;325474182.95270437;7213101652.470442;"2023-09-14T23:59:59.999Z"
"2023-09-13T00:00:00.000Z";"2023-09-13T23:59:59.999Z";"2023-09-13T15:34:00.000Z";"2023-09-13T05:47:00.000Z";"2790";16.6712281019;17.2266472279;16.5067417851;17.1438669242;331669601.67174613;7032657065.37774;"2023-09-13T23:59:59.999Z"
"2023-09-12T00:00:00.000Z";"2023-09-12T23:59:59.999Z";"2023-09-12T10:26:00.000Z";"2023-09-12T02:02:00.000Z";"2790";16.5034234655;17.4029235343;16.3952131187;16.6684455769;336219137.092764;6854350535.559214;"2023-09-12T23:59:59.999Z"
"2023-09-11T00:00:00.000Z";"2023-09-11T23:59:59.999Z";"2023-09-11T03:19:00.000Z";"2023-09-11T14:13:00.000Z";"2790";17.0235584699;17.1685555694;16.2536664784;16.5037569246;354737576.27406245;6800519013.917268;"2023-09-11T23:59:59.999Z"
"2023-09-10T00:00:00.000Z";"2023-09-10T23:59:59.999Z";"2023-09-10T00:00:00.000Z";"2023-09-10T17:27:00.000Z";"2790";18.1617669518;18.1617669518;16.6810865783;17.0246451089;486292078.3291043;6998236097.6108055;"2023-09-10T23:59:59.999Z"
"2023-09-09T00:00:00.000Z";"2023-09-09T23:59:59.999Z";"2023-09-09T00:01:00.000Z";"2023-09-09T18:34:00.000Z";"2790";18.3054253979;18.3081168472;18.1229412367;18.1616579409;95193276.54916535;7457383372.333111;"2023-09-09T23:59:59.999Z"
"2023-09-08T00:00:00.000Z";"2023-09-08T23:59:59.999Z";"2023-09-08T00:59:00.000Z";"2023-09-08T16:43:00.000Z";"2790";18.5986041783;18.8714715303;18.146237484;18.3045272706;204849266.7966604;7505178583.723552;"2023-09-08T23:59:59.999Z"
"2023-09-07T00:00:00.000Z";"2023-09-07T23:59:59.999Z";"2023-09-07T22:55:00.000Z";"2023-09-07T14:07:00.000Z";"2790";18.2966776736;18.6703407507;18.1153308361;18.5955281597;226073912.2883762;7597293503.43113;"2023-09-07T23:59:59.999Z"
"2023-09-06T00:00:00.000Z";"2023-09-06T23:59:59.999Z";"2023-09-06T00:11:00.000Z";"2023-09-06T17:07:00.000Z";"2790";18.902300913;18.9754728549;17.9233871369;18.2965204942;292436742.5653167;7483645958.4953375;"2023-09-06T23:59:59.999Z"
"2023-09-05T00:00:00.000Z";"2023-09-05T23:59:59.999Z";"2023-09-05T15:52:00.000Z";"2023-09-05T03:16:00.000Z";"2790";18.0680610319;19.1621545921;17.7020493421;18.9001467972;358873215.90579647;7679080754.204119;"2023-09-05T23:59:59.999Z"
"2023-09-04T00:00:00.000Z";"2023-09-04T23:59:59.999Z";"2023-09-04T03:13:00.000Z";"2023-09-04T22:02:00.000Z";"2790";18.1470235845;18.4992514391;17.8249295543;18.066142739;203944135.4249099;7389336720.387575;"2023-09-04T23:59:59.999Z"
"2023-09-03T00:00:00.000Z";"2023-09-03T23:59:59.999Z";"2023-09-03T01:19:00.000Z";"2023-09-03T16:55:00.000Z";"2790";18.0711526433;18.2222757234;17.8579025307;18.1478530893;152556532.76724905;7417712133.717545;"2023-09-03T23:59:59.999Z"
"2023-09-02T00:00:00.000Z";"2023-09-02T23:59:59.999Z";"2023-09-02T15:35:00.000Z";"2023-09-02T18:23:00.000Z";"2790";17.9175225583;18.230441057;17.7881056068;18.0706816569;186195804.33562118;7385526361.86506;"2023-09-02T23:59:59.999Z"
"2023-09-01T00:00:00.000Z";"2023-09-01T23:59:59.999Z";"2023-09-01T12:25:00.000Z";"2023-09-01T17:43:00.000Z";"2790";18.2014840556;18.3679579519;17.6974214041;17.9168923054;264556963.512872;7283235431.968104;"2023-09-01T23:59:59.999Z"
"2023-08-31T00:00:00.000Z";"2023-08-31T23:59:59.999Z";"2023-08-31T11:49:00.000Z";"2023-08-31T21:10:00.000Z";"2790";19.0628984347;19.3402704664;18.0287900905;18.1994258277;314438038.7314316;7372187025.883171;"2023-08-31T23:59:59.999Z"
"2023-08-30T00:00:00.000Z";"2023-08-30T23:59:59.999Z";"2023-08-30T00:23:00.000Z";"2023-08-30T16:53:00.000Z";"2790";20.0399875901;20.1790399103;18.8959160164;19.0634158763;268943674.18251675;7823294350.946571;"2023-08-30T23:59:59.999Z"
"2023-08-29T00:00:00.000Z";"2023-08-29T23:59:59.999Z";"2023-08-29T14:46:00.000Z";"2023-08-29T12:22:00.000Z";"2790";18.9889736274;20.2911624424;18.5834933499;20.0349255238;433856611.53677756;8211800409.894455;"2023-08-29T23:59:59.999Z"
"2023-08-28T00:00:00.000Z";"2023-08-28T23:59:59.999Z";"2023-08-28T00:00:00.000Z";"2023-08-28T09:52:00.000Z";"2790";19.2528036992;19.2528036992;18.664023737;18.98988935;185794948.48863617;7768679428.133601;"2023-08-28T23:59:59.999Z"
"2023-08-27T00:00:00.000Z";"2023-08-27T23:59:59.999Z";"2023-08-27T14:40:00.000Z";"2023-08-27T03:09:00.000Z";"2790";18.787149276;19.3331662707;18.7699285693;19.2547866785;164424606.4196047;7856875774.96548;"2023-08-27T23:59:59.999Z"
"2023-08-26T00:00:00.000Z";"2023-08-26T23:59:59.999Z";"2023-08-26T00:01:00.000Z";"2023-08-26T13:28:00.000Z";"2790";18.8911550251;18.901161563;18.7286728542;18.7868924937;133455581.01229827;7663028246.6708145;"2023-08-26T23:59:59.999Z"
"2023-08-25T00:00:00.000Z";"2023-08-25T23:59:59.999Z";"2023-08-25T00:01:00.000Z";"2023-08-25T18:29:00.000Z";"2790";19.4760508945;19.4894930934;18.6480871895;18.890918004;257684738.56129476;7701544573.775415;"2023-08-25T23:59:59.999Z"
"2023-08-24T00:00:00.000Z";"2023-08-24T23:59:59.999Z";"2023-08-24T05:14:00.000Z";"2023-08-24T20:58:00.000Z";"2790";19.9825053531;20.2267516917;19.1987810072;19.4776385507;302363949.78668416;7898099684.907548;"2023-08-24T23:59:59.999Z"
"2023-08-23T00:00:00.000Z";"2023-08-23T23:59:59.999Z";"2023-08-23T20:28:00.000Z";"2023-08-23T13:17:00.000Z";"2790";18.9429911933;20.0197860794;18.9076470588;19.9785327222;373088195.7869134;8159093541.604409;"2023-08-23T23:59:59.999Z"
"2023-08-22T00:00:00.000Z";"2023-08-22T23:59:59.999Z";"2023-08-22T00:43:00.000Z";"2023-08-22T21:29:00.000Z";"2790";19.4598795017;19.5054858092;18.1969096473;18.9406039955;350156254.11098844;7688066974.096081;"2023-08-22T23:59:59.999Z"
"2023-08-21T00:00:00.000Z";"2023-08-21T23:59:59.999Z";"2023-08-21T00:01:00.000Z";"2023-08-21T15:31:00.000Z";"2790";20.0228882013;20.0267165863;18.999146734;19.4554819009;311863238.86803234;7950398456.920894;"2023-08-21T23:59:59.999Z"
"2023-08-20T00:00:00.000Z";"2023-08-20T23:59:59.999Z";"2023-08-20T11:23:00.000Z";"2023-08-20T06:37:00.000Z";"2790";20.0925261214;20.207270388;19.8632620432;20.0237923341;182609994.20654517;8150751368.45858;"2023-08-20T23:59:59.999Z"
"2023-08-19T00:00:00.000Z";"2023-08-19T23:59:59.999Z";"2023-08-19T17:01:00.000Z";"2023-08-19T00:04:00.000Z";"2790";19.592924616;20.3386665904;19.5748180148;20.09186956;224114079.44441542;8185515758.909712;"2023-08-19T23:59:59.999Z"
"2023-08-18T00:00:00.000Z";"2023-08-18T23:59:59.999Z";"2023-08-18T06:40:00.000Z";"2023-08-18T17:11:00.000Z";"2790";19.9655326072;20.3710716222;19.3884439784;19.5927242925;378189843.3260236;7992019060.385187;"2023-08-18T23:59:59.999Z"
"2023-08-17T00:00:00.000Z";"2023-08-17T23:59:59.999Z";"2023-08-17T03:40:00.000Z";"2023-08-17T21:46:00.000Z";"2790";20.974164126;21.5155701208;18.6755580387;19.9645796558;570920894.7026407;8128981394.9692545;"2023-08-17T23:59:59.999Z"
"2023-08-16T00:00:00.000Z";"2023-08-16T23:59:59.999Z";"2023-08-16T00:24:00.000Z";"2023-08-16T21:16:00.000Z";"2790";21.9187263747;22.0031548386;20.6739079702;20.9736267633;404599224.9156231;8520501848.783685;"2023-08-16T23:59:59.999Z"
"2023-08-15T00:00:00.000Z";"2023-08-15T23:59:59.999Z";"2023-08-15T01:06:00.000Z";"2023-08-15T23:32:00.000Z";"2790";23.0550018386;23.1411604872;21.7932931223;21.9156308015;388901516.6616211;8897026571.757042;"2023-08-15T23:59:59.999Z"
"2023-08-14T00:00:00.000Z";"2023-08-14T23:59:59.999Z";"2023-08-14T16:28:00.000Z";"2023-08-14T02:22:00.000Z";"2790";22.1516168515;23.0878833929;22.0360353059;23.0514933867;328691470.2958811;9329900511.413479;"2023-08-14T23:59:59.999Z"
"2023-08-13T00:00:00.000Z";"2023-08-13T23:59:59.999Z";"2023-08-13T00:04:00.000Z";"2023-08-13T23:53:00.000Z";"2790";22.7309918647;22.7382424682;22.1448742705;22.1520575452;240450774.33921406;8985591213.297068;"2023-08-13T23:59:59.999Z"
"2023-08-12T00:00:00.000Z";"2023-08-12T23:59:59.999Z";"2023-08-12T22:22:00.000Z";"2023-08-12T03:39:00.000Z";"2790";22.4392248485;22.9196780965;22.2751783112;22.732372718;231268673.4719581;9228685084.638521;"2023-08-12T23:59:59.999Z"
"2023-08-11T00:00:00.000Z";"2023-08-11T23:59:59.999Z";"2023-08-11T02:44:00.000Z";"2023-08-11T19:22:00.000Z";"2790";22.4077298192;22.6296245361;22.2531670709;22.4367762335;285935395.1880656;9086810010.259216;"2023-08-11T23:59:59.999Z"
"2023-08-10T00:00:00.000Z";"2023-08-10T23:59:59.999Z";"2023-08-10T14:04:00.000Z";"2023-08-10T05:19:00.000Z";"2790";22.2079250854;22.4916468439;21.9945916063;22.405041034;309380343.63368374;9096140489.011824;"2023-08-10T23:59:59.999Z"
"2023-08-09T00:00:00.000Z";"2023-08-09T23:59:59.999Z";"2023-08-09T13:03:00.000Z";"2023-08-09T21:16:00.000Z";"2790";22.0917669866;22.7267780149;22.0451095414;22.2094474429;407880977.26242054;9026498552.852673;"2023-08-09T23:59:59.999Z"
"2023-08-08T00:00:00.000Z";"2023-08-08T23:59:59.999Z";"2023-08-08T19:16:00.000Z";"2023-08-08T02:03:00.000Z";"2790";20.9653362741;22.5651935224;20.9653362741;22.0933558904;450446534.5411825;8927909516.071522;"2023-08-08T23:59:59.999Z"
"2023-08-07T00:00:00.000Z";"2023-08-07T23:59:59.999Z";"2023-08-07T01:52:00.000Z";"2023-08-07T16:44:00.000Z";"2790";21.0732380052;21.3726008691;20.4493469497;20.9632475429;321573700.81774503;8507401049.64145;"2023-08-07T23:59:59.999Z"
"2023-08-06T00:00:00.000Z";"2023-08-06T23:59:59.999Z";"2023-08-06T08:28:00.000Z";"2023-08-06T00:11:00.000Z";"2790";20.5266576174;21.2373022171;20.4940564897;21.0739658239;290764736.70576185;8518421547.869257;"2023-08-06T23:59:59.999Z"
"2023-08-05T00:00:00.000Z";"2023-08-05T23:59:59.999Z";"2023-08-05T11:16:00.000Z";"2023-08-05T16:37:00.000Z";"2790";20.6727258058;20.7651685083;20.250443615;20.5263456767;227294635.03769708;8315089580.588038;"2023-08-05T23:59:59.999Z"
"2023-08-04T00:00:00.000Z";"2023-08-04T23:59:59.999Z";"2023-08-04T13:52:00.000Z";"2023-08-04T02:26:00.000Z";"2790";20.6667472649;21.3336905133;20.5558521618;20.6727421909;349042404.49960774;8428783602.718881;"2023-08-04T23:59:59.999Z"
"2023-08-03T00:00:00.000Z";"2023-08-03T23:59:59.999Z";"2023-08-03T02:04:00.000Z";"2023-08-03T22:32:00.000Z";"2790";21.1474891951;21.3376273973;20.5842734001;20.6689533718;334399308.96511376;8369244107.113914;"2023-08-03T23:59:59.999Z"
"2023-08-02T00:00:00.000Z";"2023-08-02T23:59:59.999Z";"2023-08-02T01:34:00.000Z";"2023-08-02T17:01:00.000Z";"2790";21.7910779527;22.0221812102;20.9929543658;21.1491940413;357094091.8099973;8503519002.637521;"2023-08-02T23:59:59.999Z"
"2023-08-01T00:00:00.000Z";"2023-08-01T23:59:59.999Z";"2023-08-01T23:59:00.000Z";"2023-08-01T15:31:00.000Z";"2790";21.5713364037;21.7902914509;21.05706195;21.7902914509;389380676.86173177;8826540419.895334;"2023-08-01T23:59:59.999Z"
"2023-07-31T00:00:00.000Z";"2023-07-31T23:59:59.999Z";"2023-07-31T03:02:00.000Z";"2023-07-31T20:08:00.000Z";"2790";22.0056582069;22.4686622783;21.5171045478;21.5694184119;341894775.8711654;8702899915.45488;"2023-07-31T23:59:59.999Z"
"2023-07-30T00:00:00.000Z";"2023-07-30T23:59:59.999Z";"2023-07-30T01:04:00.000Z";"2023-07-30T20:04:00.000Z";"2790";22.8160362201;22.8377190321;21.630955604;22.0041373026;331110203.7897492;8893225285.464325;"2023-07-30T23:59:59.999Z"
"2023-07-29T00:00:00.000Z";"2023-07-29T23:59:59.999Z";"2023-07-29T20:28:00.000Z";"2023-07-29T00:04:00.000Z";"2790";22.5210258662;22.9952263967;22.463409725;22.8156750341;240278018.26615945;9226072123.418758;"2023-07-29T23:59:59.999Z"
"2023-07-28T00:00:00.000Z";"2023-07-28T23:59:59.999Z";"2023-07-28T15:31:00.000Z";"2023-07-28T08:12:00.000Z";"2790";22.8575383072;23.1019935452;22.4440112472;22.5236758687;340645058.11799973;9147322552.33194;"2023-07-28T23:59:59.999Z"
"2023-07-27T00:00:00.000Z";"2023-07-27T23:59:59.999Z";"2023-07-27T14:34:00.000Z";"2023-07-27T02:47:00.000Z";"2790";22.7269675176;23.2556884226;22.2559821797;22.8574892858;464152481.6586395;9158556548.895842;"2023-07-27T23:59:59.999Z"
"2023-07-26T00:00:00.000Z";"2023-07-26T23:59:59.999Z";"2023-07-26T18:47:00.000Z";"2023-07-26T00:28:00.000Z";"2790";21.0671193098;23.0105828861;21.0088222272;22.7252110377;622741690.4238119;9207583151.060816;"2023-07-26T23:59:59.999Z"
"2023-07-25T00:00:00.000Z";"2023-07-25T23:59:59.999Z";"2023-07-25T14:17:00.000Z";"2023-07-25T13:16:00.000Z";"2790";21.1372886481;21.3253422052;20.7018742486;21.0683681012;313437587.663008;8506968529.789003;"2023-07-25T23:59:59.999Z"
"2023-07-24T00:00:00.000Z";"2023-07-24T23:59:59.999Z";"2023-07-24T00:46:00.000Z";"2023-07-24T15:13:00.000Z";"2790";22.2601422063;22.289853413;20.8266396956;21.1361890726;442537094.8926106;8493243535.937175;"2023-07-24T23:59:59.999Z"
"2023-07-23T00:00:00.000Z";"2023-07-23T23:59:59.999Z";"2023-07-23T19:01:00.000Z";"2023-07-23T00:54:00.000Z";"2790";22.0449046421;22.6567992626;21.791773616;22.2589284508;297202110.3506892;8994231511.076714;"2023-07-23T23:59:59.999Z"
"2023-07-22T00:00:00.000Z";"2023-07-22T23:59:59.999Z";"2023-07-22T03:25:00.000Z";"2023-07-22T23:33:00.000Z";"2790";22.9441594655;23.3104534996;21.8416518708;22.0470515735;301301799.17391974;8901084473.637674;"2023-07-22T23:59:59.999Z"
"2023-07-21T00:00:00.000Z";"2023-07-21T23:59:59.999Z";"2023-07-21T18:40:00.000Z";"2023-07-21T00:40:00.000Z";"2790";22.789809663;23.3251314356;22.5878761108;22.9451375404;369036923.3558283;9265264776.773228;"2023-07-21T23:59:59.999Z"
"2023-07-20T00:00:00.000Z";"2023-07-20T23:59:59.999Z";"2023-07-20T06:31:00.000Z";"2023-07-20T20:25:00.000Z";"2790";23.5330079155;23.9942055705;22.6150313026;22.7835250884;541058106.9755033;9123475789.988846;"2023-07-20T23:59:59.999Z"
"2023-07-19T00:00:00.000Z";"2023-07-19T23:59:59.999Z";"2023-07-19T20:52:00.000Z";"2023-07-19T00:17:00.000Z";"2790";22.7555391621;24.0335632802;22.6338957283;23.5368500602;537199161.1291751;9459780467.711456;"2023-07-19T23:59:59.999Z"
"2023-07-18T00:00:00.000Z";"2023-07-18T23:59:59.999Z";"2023-07-18T00:32:00.000Z";"2023-07-18T12:34:00.000Z";"2790";23.9122608948;24.0597909807;22.0842139297;22.75205651;620106350.1321678;9156269104.746922;"2023-07-18T23:59:59.999Z"
"2023-07-17T00:00:00.000Z";"2023-07-17T23:59:59.999Z";"2023-07-17T05:22:00.000Z";"2023-07-17T18:52:00.000Z";"2790";24.3907244369;25.278288415;23.0368156569;23.9105272836;864640269.3965266;9636615065.549587;"2023-07-17T23:59:59.999Z"
"2023-07-16T00:00:00.000Z";"2023-07-16T23:59:59.999Z";"2023-07-16T14:19:00.000Z";"2023-07-16T02:25:00.000Z";"2790";24.3808408479;25.4092413911;23.9377966533;24.3886746571;670187576.3155091;9813658936.273314;"2023-07-16T23:59:59.999Z"
"2023-07-15T00:00:00.000Z";"2023-07-15T23:59:59.999Z";"2023-07-15T11:04:00.000Z";"2023-07-15T00:04:00.000Z";"2790";23.7728034924;25.85983272;23.7370786743;24.3771288401;1176925004.4203331;9806755617.237997;"2023-07-15T23:59:59.999Z"
"2023-07-14T00:00:00.000Z";"2023-07-14T23:59:59.999Z";"2023-07-14T00:53:00.000Z";"2023-07-14T20:36:00.000Z";"2790";23.1836113117;26.7947516562;22.6560790785;23.7787470176;1945950718.2510116;9597377266.9463;"2023-07-14T23:59:59.999Z"
"2023-07-13T00:00:00.000Z";"2023-07-13T23:59:59.999Z";"2023-07-13T18:13:00.000Z";"2023-07-13T04:19:00.000Z";"2790";19.7296021621;23.7386118663;19.2870923967;23.1865009143;1371650344.7820196;9409839331.201544;"2023-07-13T23:59:59.999Z"
"2023-07-12T00:00:00.000Z";"2023-07-12T23:59:59.999Z";"2023-07-12T15:13:00.000Z";"2023-07-12T20:04:00.000Z";"2790";20.0592370225;20.4277789401;19.5987606606;19.7293370166;491761447.48180515;8037319350.486296;"2023-07-12T23:59:59.999Z"
"2023-07-11T00:00:00.000Z";"2023-07-11T23:59:59.999Z";"2023-07-11T12:58:00.000Z";"2023-07-11T00:52:00.000Z";"2790";19.3672386894;20.2459488169;19.3016077595;20.059942327;412346763.3889543;8085450079.291346;"2023-07-11T23:59:59.999Z"
"2023-07-10T00:00:00.000Z";"2023-07-10T23:59:59.999Z";"2023-07-10T21:46:00.000Z";"2023-07-10T09:53:00.000Z";"2790";19.4642728419;19.7983001257;18.753229744;19.3694271242;495266044.8180973;7821653127.056706;"2023-07-10T23:59:59.999Z"
"2023-07-09T00:00:00.000Z";"2023-07-09T23:59:59.999Z";"2023-07-09T01:13:00.000Z";"2023-07-09T22:10:00.000Z";"2790";19.9224741796;20.348244827;19.2299311927;19.4657020215;369348034.1199466;7832941960.114078;"2023-07-09T23:59:59.999Z"
"2023-07-08T00:00:00.000Z";"2023-07-08T23:59:59.999Z";"2023-07-08T09:04:00.000Z";"2023-07-08T05:35:00.000Z";"2790";19.5872453664;20.42206155;19.4684436993;19.9264060069;632628189.8862499;8018299067.453816;"2023-07-08T23:59:59.999Z"
"2023-07-07T00:00:00.000Z";"2023-07-07T23:59:59.999Z";"2023-07-07T22:20:00.000Z";"2023-07-07T08:22:00.000Z";"2790";18.1117259476;19.6934170512;17.7704027414;19.5867098029;907684995.3900098;7920424671.147471;"2023-07-07T23:59:59.999Z"
"2023-07-06T00:00:00.000Z";"2023-07-06T23:59:59.999Z";"2023-07-06T20:05:00.000Z";"2023-07-06T14:40:00.000Z";"2790";17.4956697561;19.2161051298;17.4217635936;18.1154824922;832565198.571228;7293766187.404236;"2023-07-06T23:59:59.999Z"
"2023-07-05T00:00:00.000Z";"2023-07-05T23:59:59.999Z";"2023-07-05T06:02:00.000Z";"2023-07-05T15:41:00.000Z";"2790";17.592194105;17.7906639382;17.007990872;17.496681952;239286701.40833804;7003586919.3364525;"2023-07-05T23:59:59.999Z"
"2023-07-04T00:00:00.000Z";"2023-07-04T23:59:59.999Z";"2023-07-04T15:56:00.000Z";"2023-07-04T08:19:00.000Z";"2790";17.6324929918;18.2366696047;17.5243314873;17.5892188505;316348836.32571554;7032427390.680046;"2023-07-04T23:59:59.999Z"
"2023-07-03T00:00:00.000Z";"2023-07-03T23:59:59.999Z";"2023-07-03T00:19:00.000Z";"2023-07-03T21:29:00.000Z";"2790";17.8337189459;17.9792062439;17.3594988384;17.6302975203;297247843.4834291;7071540398.007841;"2023-07-03T23:59:59.999Z"
"2023-07-02T00:00:00.000Z";"2023-07-02T23:59:59.999Z";"2023-07-02T22:37:00.000Z";"2023-07-02T03:06:00.000Z";"2790";17.1206704574;18.0587164857;17.0220457796;17.831787635;455488686.15943605;7144116248.016812;"2023-07-02T23:59:59.999Z"
"2023-07-01T00:00:00.000Z";"2023-07-01T23:59:59.999Z";"2023-07-01T00:34:00.000Z";"2023-07-01T05:47:00.000Z";"2790";17.3097391864;17.3787755251;16.4392478843;17.1153897676;320207798.6711296;6850688501.24328;"2023-07-01T23:59:59.999Z"
"2023-06-30T00:00:00.000Z";"2023-06-30T23:59:59.999Z";"2023-06-30T17:22:00.000Z";"2023-06-30T13:49:00.000Z";"2790";16.5365303541;18.179392628;15.8842461685;17.3108910872;1030945342.7732315;6957355661.646193;"2023-06-30T23:59:59.999Z"
"2023-06-29T00:00:00.000Z";"2023-06-29T23:59:59.999Z";"2023-06-29T12:22:00.000Z";"2023-06-29T00:52:00.000Z";"2790";14.6435273962;16.6886833726;14.5879137078;16.5359661328;675708889.3240441;6584411740.038833;"2023-06-29T23:59:59.999Z"
"2023-06-28T00:00:00.000Z";"2023-06-28T23:59:59.999Z";"2023-06-28T00:01:00.000Z";"2023-06-28T19:46:00.000Z";"2790";15.1689676486;15.1739178223;14.4233049915;14.6421734591;298781405.4061337;5836556626.73349;"2023-06-28T23:59:59.999Z"
"2023-06-27T00:00:00.000Z";"2023-06-27T23:59:59.999Z";"2023-06-27T21:55:00.000Z";"2023-06-27T01:21:00.000Z";"2790";14.9118247837;15.4274901061;14.8315432734;15.1680735488;237419097.750219;6091787971.518453;"2023-06-27T23:59:59.999Z"
"2023-06-26T00:00:00.000Z";"2023-06-26T23:59:59.999Z";"2023-06-26T14:01:00.000Z";"2023-06-26T22:13:00.000Z";"2790";15.5606403359;15.6729001688;14.686124553;14.9131240692;253036182.90423712;5966509432.894019;"2023-06-26T23:59:59.999Z"
"2023-06-25T00:00:00.000Z";"2023-06-25T23:59:59.999Z";"2023-06-25T09:04:00.000Z";"2023-06-25T01:10:00.000Z";"2790";15.2535805475;15.8605001613;15.2129688259;15.562229283;231613253.35949;6215344949.60642;"2023-06-25T23:59:59.999Z"
"2023-06-24T00:00:00.000Z";"2023-06-24T23:59:59.999Z";"2023-06-24T03:22:00.000Z";"2023-06-24T21:16:00.000Z";"2790";15.7095922466;16.0469944058;15.0812223385;15.254854304;238613576.41853747;6098710775.421053;"2023-06-24T23:59:59.999Z"
"2023-06-23T00:00:00.000Z";"2023-06-23T23:59:59.999Z";"2023-06-23T21:04:00.000Z";"2023-06-23T14:16:00.000Z";"2790";15.1898223355;16.0726441996;14.9015838463;15.7098307022;353204969.5045195;6257563503.004308;"2023-06-23T23:59:59.999Z"
"2023-06-22T00:00:00.000Z";"2023-06-22T23:59:59.999Z";"2023-06-22T03:01:00.000Z";"2023-06-22T23:01:00.000Z";"2790";15.6998121725;16.1003120014;15.1643317914;15.1883392308;272229789.800348;6050990251.575018;"2023-06-22T23:59:59.999Z"
"2023-06-21T00:00:00.000Z";"2023-06-21T23:59:59.999Z";"2023-06-21T23:35:00.000Z";"2023-06-21T00:10:00.000Z";"2790";15.23396342;15.8111536104;15.1842393463;15.6982860706;327645621.434603;6315740241.029729;"2023-06-21T23:59:59.999Z"
"2023-06-20T00:00:00.000Z";"2023-06-20T23:59:59.999Z";"2023-06-20T23:55:00.000Z";"2023-06-20T14:31:00.000Z";"2790";14.7182533117;15.2625360262;14.4523674806;15.2351768517;243308434.8036496;6083630944.981483;"2023-06-20T23:59:59.999Z"
"2023-06-19T00:00:00.000Z";"2023-06-19T23:59:59.999Z";"2023-06-19T23:58:00.000Z";"2023-06-19T00:58:00.000Z";"2790";14.1102759678;14.7161980085;14.0897890115;14.7140665398;149842159.28010586;5868603428.213658;"2023-06-19T23:59:59.999Z"
"2023-06-18T00:00:00.000Z";"2023-06-18T23:59:59.999Z";"2023-06-18T20:02:00.000Z";"2023-06-18T23:02:00.000Z";"2790";14.2832753946;14.4561359033;14.0388560205;14.1110872487;129249561.0778825;5627280343.490008;"2023-06-18T23:59:59.999Z"
"2023-06-17T00:00:00.000Z";"2023-06-17T23:59:59.999Z";"2023-06-17T06:25:00.000Z";"2023-06-17T02:04:00.000Z";"2790";13.9721420024;14.6632403403;13.8597392461;14.2842306959;188414969.85620928;5704673213.1975765;"2023-06-17T23:59:59.999Z"
"2023-06-16T00:00:00.000Z";"2023-06-16T23:59:59.999Z";"2023-06-16T20:56:00.000Z";"2023-06-16T14:49:00.000Z";"2790";13.4846292201;14.0754132884;13.2308269164;13.9718431136;212445168.11076516;5582082122.818275;"2023-06-16T23:59:59.999Z"
"2023-06-15T00:00:00.000Z";"2023-06-15T23:59:59.999Z";"2023-06-15T21:19:00.000Z";"2023-06-15T17:40:00.000Z";"2790";13.3615706357;13.7145011658;12.9869409029;13.4828667303;304253736.31290954;5434041002.989028;"2023-06-15T23:59:59.999Z"
